==16336== NVPROF is profiling process 16336, command: ./mbnet
==16336== Warning: Unified Memory Profiling is not supported on the underlying platform. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==16336== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==16336== Profiling application: ./mbnet
==16336== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
23.6759s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8936]
23.6766s  361.93us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8940]
23.6773s  359.84us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8944]
23.6778s  361.29us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8948]
23.6785s  362.24us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8952]
23.6791s  359.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8956]
23.6796s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8960]
23.6802s  359.81us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8964]
23.6808s  360.20us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8968]
23.6814s  359.69us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8972]
23.6819s  358.72us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8976]
23.6825s  361.45us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8980]
23.6832s  362.73us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8984]
23.6838s  360.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8988]
23.6844s  360.20us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8992]
23.6851s  364.20us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [8996]
23.6857s  359.88us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9000]
23.6862s  361.48us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9004]
23.6869s  362.92us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9008]
23.6875s  360.33us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9012]
23.6880s  358.56us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9016]
23.6886s  359.69us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9020]
23.6892s  362.85us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9024]
23.6898s  361.60us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9028]
23.6905s  363.37us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9032]
23.6911s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9036]
23.6917s  362.85us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9040]
23.6923s  358.57us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9044]
23.6929s  359.68us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9048]
23.6935s  360.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9052]
23.6942s  362.73us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9056]
23.6948s  359.37us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9060]
23.6954s  361.96us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9064]
23.6961s  360.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9068]
23.6966s  359.21us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9072]
23.6972s  361.89us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9076]
23.6978s  359.85us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9080]
23.6984s  361.28us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9084]
23.6991s  360.96us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9088]
23.6997s  361.16us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9092]
23.7003s  358.76us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9096]
23.7008s  360.97us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9100]
23.7014s  361.00us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9104]
23.7020s  362.72us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9108]
23.7026s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9112]
23.7033s  359.37us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9116]
23.7039s  360.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9120]
23.7044s  360.64us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9124]
23.7050s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9128]
23.7056s  361.29us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9132]
23.7062s  360.52us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9136]
23.7068s  360.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9140]
23.7073s  362.09us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9144]
23.7079s  359.36us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9148]
23.7085s  359.69us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9152]
23.7091s  360.97us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9156]
23.7097s  361.45us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9160]
23.7104s  359.88us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9164]
23.7109s  360.33us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9168]
23.7115s  359.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9172]
23.7121s  361.13us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9176]
23.7127s  360.33us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9180]
23.7133s  361.29us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9184]
23.7140s  359.21us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9188]
23.7146s  361.00us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9192]
23.7153s  356.80us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9196]
23.7159s  360.81us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9200]
23.7165s  361.41us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9204]
23.7171s  359.85us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9208]
23.7177s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9212]
23.7182s  361.77us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9216]
23.7188s  361.60us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9220]
23.7194s  360.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9224]
23.7200s  359.85us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9228]
23.7206s  360.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9232]
23.7211s  361.96us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9236]
23.7218s  361.00us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9240]
23.7225s  360.61us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9244]
23.7230s  361.57us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9248]
23.7237s  360.81us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9252]
23.7244s  362.89us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9256]
23.7250s  361.16us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9260]
23.7255s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9264]
23.7262s  362.05us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9268]
23.7269s  359.84us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9272]
23.7275s  360.77us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9276]
23.7281s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9280]
23.7287s  360.68us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9284]
23.7293s  360.01us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9288]
23.7300s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9292]
23.7306s  361.60us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9296]
23.7313s  363.53us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9300]
23.7318s  359.97us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9304]
23.7324s  360.00us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9308]
23.7330s  362.41us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9312]
23.7336s  358.41us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9316]
23.7342s  359.21us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9320]
23.7348s  360.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9324]
23.7353s  359.37us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9328]
23.7359s  360.33us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9332]
23.7365s  359.21us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9336]
23.7371s  362.24us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9340]
23.7377s  362.44us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9344]
23.7385s  372.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9348]
23.7392s  360.36us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9352]
23.7398s  360.93us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9356]
23.7405s  359.85us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9360]
23.7411s  361.77us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9364]
23.7417s  361.44us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9368]
23.7425s  361.13us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9372]
23.7430s  360.48us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9376]
23.7437s  359.88us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9380]
23.7442s  358.40us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9384]
23.7449s  362.41us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9388]
23.7454s  361.29us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9392]
23.7460s  359.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9396]
23.7467s  358.09us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9400]
23.7472s  360.81us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9404]
23.7480s  361.32us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9408]
23.7487s  359.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9412]
23.7493s  361.09us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9416]
23.7499s  359.08us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9420]
23.7505s  360.65us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9424]
23.7512s  361.77us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9428]
23.7518s  361.13us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9432]
23.7523s  362.09us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9436]
23.7529s  361.29us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9440]
23.7535s  362.44us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9444]
23.7541s  361.44us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9448]
23.7547s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9452]
23.7552s  360.17us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9456]
23.7559s  363.69us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9460]
23.7565s  360.49us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9464]
23.7571s  360.48us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9468]
23.7577s  361.61us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9472]
23.7582s  360.81us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9476]
23.7589s  363.69us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9480]
23.7595s  358.12us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9484]
23.7601s  361.29us            (167 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        52  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [9488]
