==16543== NVPROF is profiling process 16543, command: ./mbnet
==16543== Warning: Unified Memory Profiling is not supported on the underlying platform. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==16543== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==16543== Profiling application: ./mbnet
==16543== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
15.0042s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0042s     736ns                    -               -         -         -         -       64B  82.928MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0045s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0053s  53.377us                    -               -         -         -         -  1.4111MB  25.817GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0054s  9.2800us                    -               -         -         -         -  100.00KB  10.277GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0055s  6.3360us                    -               -         -         -         -  100.00KB  15.052GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0060s  512.58us            (121 1 1)        (64 1 1)       128  10.250KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_medium_nn_v1 [2941]
15.0071s  511.78us            (121 1 1)        (64 1 1)       128  10.250KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_medium_nn_v1 [2949]
15.0080s  507.37us            (121 1 1)        (64 1 1)       128  10.250KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_medium_nn_v1 [2957]
15.0101s  5.0560us                    -               -         -         -         -  100.00KB  18.862GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0102s  9.2160us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [2968]
15.0102s  1.4400us                    -               -         -         -         -  9.3750KB  6.2088GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0104s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0105s  1.1840us                    -               -         -         -         -       64B  51.550MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0108s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0116s  47.360us                    -               -         -         -         -  1.4111MB  29.098GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0118s  8.9600us                    -               -         -         -         -  100.00KB  10.644GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0119s  6.1760us                    -               -         -         -         -  100.00KB  15.442GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0124s  441.22us            (121 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [2982]
15.0133s  444.71us            (121 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [2990]
15.0142s  442.57us            (121 1 1)       (128 1 1)        80  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_interior_nn_v0 [2998]
15.0162s  4.8640us                    -               -         -         -         -  100.00KB  19.607GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0163s  9.2800us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3009]
15.0163s  1.2800us                    -               -         -         -         -  9.3750KB  6.9849GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0165s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0166s  1.0240us                    -               -         -         -         -       64B  59.605MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0168s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0176s  44.321us                    -               -         -         -         -  1.4111MB  31.093GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0178s  9.1210us                    -               -         -         -         -  100.00KB  10.456GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0179s  8.6400us                    -               -         -         -         -  100.00KB  11.038GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0183s  514.18us            (121 1 1)       (128 1 1)        86  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_large_nn_v0 [3023]
15.0194s  514.82us            (121 1 1)       (128 1 1)        86  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_large_nn_v0 [3031]
15.0205s  513.13us            (121 1 1)       (128 1 1)        86  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_large_nn_v0 [3039]
15.0226s  5.0240us                    -               -         -         -         -  100.00KB  18.982GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0227s  9.2800us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3050]
15.0227s  1.2800us                    -               -         -         -         -  9.3750KB  6.9849GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0229s     544ns                    -               -         -         -         -       64B  112.20MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0230s     800ns                    -               -         -         -         -       64B  76.294MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0232s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0240s  44.225us                    -               -         -         -         -  1.4111MB  31.160GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0241s  8.9600us                    -               -         -         -         -  100.00KB  10.644GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0243s  9.1200us                    -               -         -         -         -  100.00KB  10.457GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0248s  1.7171ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_large_nn_v0 [3064]
15.0272s  1.7226ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_large_nn_v0 [3072]
15.0294s  1.7084ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_large_nn_v0 [3080]
15.0330s  4.7360us                    -               -         -         -         -  100.00KB  20.137GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0331s  9.4400us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3091]
15.0331s  1.1840us                    -               -         -         -         -  9.3750KB  7.5513GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0333s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0333s     736ns                    -               -         -         -         -       64B  82.928MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0336s     224ns                    -               -         -         -         -       64B  272.48MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0346s  45.825us                    -               -         -         -         -  1.4111MB  30.072GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0348s  8.9610us                    -               -         -         -         -  100.00KB  10.642GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0349s  6.2400us                    -               -         -         -         -  100.00KB  15.283GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0353s  784.81us            (121 1 1)       (128 1 1)       120  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_large_nn_v1 [3105]
15.0414s  790.64us            (121 1 1)       (128 1 1)       120  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_large_nn_v1 [3113]
15.0429s  786.25us            (121 1 1)       (128 1 1)       120  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_large_nn_v1 [3121]
15.0456s  5.3440us                    -               -         -         -         -  100.00KB  17.846GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0457s  9.4400us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3132]
15.0457s  1.3440us                    -               -         -         -         -  9.3750KB  6.6523GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0460s     545ns                    -               -         -         -         -       64B  111.99MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0460s     864ns                    -               -         -         -         -       64B  70.643MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0462s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0473s  44.000us                    -               -         -         -         -  1.4111MB  31.320GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0475s  8.9600us                    -               -         -         -         -  100.00KB  10.644GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0476s  6.4000us                    -               -         -         -         -  100.00KB  14.901GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0482s  1.6894ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_medium_nn_v1 [3146]
15.0505s  1.6810ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_medium_nn_v1 [3154]
15.0528s  1.6828ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_medium_nn_v1 [3162]
15.0563s  5.2160us                    -               -         -         -         -  100.00KB  18.284GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0564s  9.2800us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3173]
15.0565s  1.2160us                    -               -         -         -         -  9.3750KB  7.3525GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0567s     480ns                    -               -         -         -         -       64B  127.16MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0567s     640ns                    -               -         -         -         -       64B  95.367MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0570s     256ns                    -               -         -         -         -       64B  238.42MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0579s  45.921us                    -               -         -         -         -  1.4111MB  30.009GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0581s  8.6400us                    -               -         -         -         -  100.00KB  11.038GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0582s  6.0810us                    -               -         -         -         -  100.00KB  15.683GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0589s  758.25us            (121 1 1)       (128 1 1)       124  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_small_nn_v1 [3187]
15.0602s  757.45us            (121 1 1)       (128 1 1)       124  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_small_nn_v1 [3195]
15.0615s  760.01us            (121 1 1)       (128 1 1)       124  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_small_nn_v1 [3203]
15.0643s  5.1200us                    -               -         -         -         -  100.00KB  18.626GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0644s  9.2800us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3214]
15.0645s  1.2160us                    -               -         -         -         -  9.3750KB  7.3525GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0647s     864ns                    -               -         -         -         -       64B  70.643MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0647s     704ns                    -               -         -         -         -       64B  86.698MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0650s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0660s  43.745us                    -               -         -         -         -  1.4111MB  31.502GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0662s  9.1200us                    -               -         -         -         -  100.00KB  10.457GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0663s  6.1760us                    -               -         -         -         -  100.00KB  15.442GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0668s  1.7031ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_small_nn_v0 [3228]
15.0691s  1.6903ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_small_nn_v0 [3236]
15.0714s  1.6927ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_small_nn_v0 [3244]
15.0750s  4.8000us                    -               -         -         -         -  100.00KB  19.868GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0750s  9.4400us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3255]
15.0751s  1.2160us                    -               -         -         -         -  9.3750KB  7.3525GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0752s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0752s     801ns                    -               -         -         -         -       64B  76.199MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0753s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0759s  43.200us                    -               -         -         -         -  1.4111MB  31.900GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0761s  8.8960us                    -               -         -         -         -  100.00KB  10.720GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0762s  5.4400us                    -               -         -         -         -  100.00KB  17.531GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0765s  1.4391ms            (121 1 1)       (256 1 1)       124  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_interior_nn_v1 [3269]
15.0784s  1.4268ms            (121 1 1)       (256 1 1)       124  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_interior_nn_v1 [3277]
15.0802s  1.4279ms            (121 1 1)       (256 1 1)       124  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_interior_nn_v1 [3285]
15.0835s  4.8000us                    -               -         -         -         -  100.00KB  19.868GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0835s  9.4400us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3296]
15.0835s  1.1850us                    -               -         -         -         -  9.3750KB  7.5449GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0835s     576ns                    -               -         -         -         -       64B  105.96MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0835s     736ns                    -               -         -         -         -       64B  82.928MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0836s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0842s  44.481us                    -               -         -         -         -  1.4111MB  30.981GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0844s  8.8000us                    -               -         -         -         -  100.00KB  10.837GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0845s  5.2800us                    -               -         -         -         -  100.00KB  18.062GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0848s  792.33us            (121 1 1)       (128 1 1)       120  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_interior_nn_v0 [3310]
15.0860s  782.99us            (121 1 1)       (128 1 1)       120  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_interior_nn_v0 [3318]
15.0872s  787.53us            (121 1 1)       (128 1 1)       120  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_interior_nn_v0 [3326]
15.0897s  4.8000us                    -               -         -         -         -  100.00KB  19.868GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0897s  9.5360us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3337]
15.0897s  1.2160us                    -               -         -         -         -  9.3750KB  7.3525GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0897s     544ns                    -               -         -         -         -       64B  112.20MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0897s     737ns                    -               -         -         -         -       64B  82.816MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0898s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0904s  44.704us                    -               -         -         -         -  1.4111MB  30.826GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0906s  9.1200us                    -               -         -         -         -  100.00KB  10.457GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0907s  5.3440us                    -               -         -         -         -  100.00KB  17.846GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0911s  778.41us            (121 1 1)       (128 1 1)       124  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_medium_nn_v1 [3351]
15.0923s  764.07us            (121 1 1)       (128 1 1)       124  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_medium_nn_v1 [3359]
15.0934s  764.23us            (121 1 1)       (128 1 1)       124  16.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x64_relu_medium_nn_v1 [3367]
15.0960s  4.8640us                    -               -         -         -         -  100.00KB  19.607GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.0960s  9.1840us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3378]
15.0960s  1.2800us                    -               -         -         -         -  9.3750KB  6.9849GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0960s     640ns                    -               -         -         -         -       64B  95.367MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0960s     704ns                    -               -         -         -         -       64B  86.698MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.0961s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.0967s  44.641us                    -               -         -         -         -  1.4111MB  30.870GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.0968s  8.9600us                    -               -         -         -         -  100.00KB  10.644GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0969s  5.3760us                    -               -         -         -         -  100.00KB  17.739GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.0972s  493.35us            (121 1 1)       (128 1 1)        84  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_small_nn_v0 [3392]
15.0982s  500.10us            (121 1 1)       (128 1 1)        84  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_small_nn_v0 [3400]
15.0992s  496.39us            (121 1 1)       (128 1 1)        84  8.0000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x32_relu_small_nn_v0 [3408]
15.1015s  4.8960us                    -               -         -         -         -  100.00KB  19.479GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.1016s  9.1840us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3419]
15.1016s  1.3760us                    -               -         -         -         -  9.3750KB  6.4976GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.1017s     544ns                    -               -         -         -         -       64B  112.20MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.1017s     640ns                    -               -         -         -         -       64B  95.367MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.1020s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.1028s  45.025us                    -               -         -         -         -  1.4111MB  30.607GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.1030s  10.144us                    -               -         -         -         -  100.00KB  9.4014GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.1031s  6.4640us                    -               -         -         -         -  100.00KB  14.754GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.1037s  1.7541ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_large_nn_v1 [3433]
15.1059s  1.7609ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_large_nn_v1 [3441]
15.1082s  1.7462ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_large_nn_v1 [3449]
15.1117s  4.7040us                    -               -         -         -         -  100.00KB  20.274GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
15.1117s  9.2170us             (61 1 1)       (256 1 1)        18        0B        0B         -           -           -           -  NVIDIA Tegra X2         1        14  void cask_trt::computeOffsetsKernel<bool=0, bool=0>(cask_trt::ComputeOffsetsParams) [3460]
15.1118s  1.2800us                    -               -         -         -         -  9.3750KB  6.9849GB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.1120s     544ns                    -               -         -         -         -       64B  112.20MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.1120s     736ns                    -               -         -         -         -       64B  82.928MB/s      Device    Pageable  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoH]
15.1123s     320ns                    -               -         -         -         -       64B  190.73MB/s    Pageable      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy HtoD]
15.1130s  44.224us                    -               -         -         -         -  1.4111MB  31.161GB/s      Device           -  NVIDIA Tegra X2         1         7  [CUDA memset]
15.1132s  8.4160us                    -               -         -         -         -  100.00KB  11.332GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.1134s  6.1770us                    -               -         -         -         -  100.00KB  15.439GB/s      Device      Device  NVIDIA Tegra X2         1        14  [CUDA memcpy DtoD]
15.1140s  1.5108ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_medium_nn_v0 [3474]
15.1159s  1.7183ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_medium_nn_v0 [3482]
15.1181s  1.7138ms            (121 1 1)       (256 1 1)       128  32.000KB        0B         -           -           -           -  NVIDIA Tegra X2         1        14  trt_maxwell_scudnn_128x128_relu_medium_nn_v0 [3490]
15.1214s  5.2800us                    -               -         -         -         -  100.00KB  18.062GB/s      Device           -  NVIDIA Tegra X2         1        14  [CUDA memset]
